height,>,163,age,>,82,sex,=,1,income,=,1#1298
height,>,179,age,<,52,sex,=,1,income,=,1#1880
height,>,180,age,<,68,sex,=,1,income,=,1#6293
height,>,159,age,>,76,sex,=,1,income,=,0#1230
height,<,171,age,>,78,sex,=,0,income,=,1#100
height,>,158,age,>,70,sex,=,1,income,=,0#608
height,>,157,age,>,74,sex,=,0,income,=,1#1346
height,<,172,age,>,83,sex,=,1,income,=,1#2272
height,>,171,age,>,71,sex,=,1,income,=,1#2173
height,>,170,age,>,82,sex,=,0,income,=,1#3030
height,>,155,age,>,70,sex,=,0,income,=,1#889
height,>,178,age,<,90,sex,=,1,income,=,1#12060
height,>,156,age,>,76,sex,=,0,income,=,1#1471
height,>,170,age,<,23,sex,=,0,income,=,0#358
height,>,180,age,<,36,sex,=,1,income,=,1#9906
height,>,152,age,>,77,sex,=,1,income,=,1#4320
height,>,155,age,>,71,sex,=,1,income,=,0#38
height,>,150,age,>,80,sex,=,0,income,=,1#245
height,<,156,age,>,21,sex,=,0,income,=,1#9425
height,<,161,age,>,71,sex,=,1,income,=,1#0
height,>,157,age,>,74,sex,=,1,income,=,1#3005
height,<,173,age,>,73,sex,=,1,income,=,0#142
height,>,150,age,>,82,sex,=,0,income,=,1#8183
height,<,164,age,>,79,sex,=,0,income,=,0#5213
height,>,170,age,>,82,sex,=,1,income,=,0#1086
height,<,180,age,>,76,sex,=,1,income,=,0#1230
height,<,163,age,>,68,sex,=,1,income,=,0#1011
height,>,164,age,>,67,sex,=,1,income,=,1#2403
height,>,178,age,<,67,sex,=,1,income,=,1#22728
height,>,150,age,>,72,sex,=,0,income,=,1#645
height,>,179,age,<,84,sex,=,0,income,=,1#59
height,<,160,age,>,24,sex,=,0,income,=,1#1918
height,<,170,age,>,85,sex,=,0,income,=,1#17218
height,<,173,age,>,72,sex,=,0,income,=,1#1167
height,>,165,age,>,75,sex,=,1,income,=,0#1767
height,<,165,age,>,68,sex,=,0,income,=,0#612
height,<,170,age,>,87,sex,=,1,income,=,0#3846
height,<,169,age,>,75,sex,=,0,income,=,0#118
height,>,170,age,>,62,sex,=,1,income,=,1#1839
height,<,180,age,>,85,sex,=,0,income,=,1#10377
height,<,152,age,<,53,sex,=,1,income,=,0#15783
height,>,161,age,>,69,sex,=,0,income,=,1#0
height,<,180,age,>,75,sex,=,0,income,=,0#521
height,<,176,age,>,87,sex,=,0,income,=,1#1851
height,>,178,age,<,56,sex,=,1,income,=,1#13599
height,>,160,age,>,68,sex,=,1,income,=,1#2573
height,>,155,age,>,74,sex,=,1,income,=,1#2946
height,>,163,age,>,78,sex,=,0,income,=,1#2376
height,>,175,age,<,26,sex,=,1,income,=,0#5963
height,<,162,age,>,68,sex,=,1,income,=,0#1931
height,>,178,age,<,60,sex,=,1,income,=,1#5323
height,>,170,age,>,76,sex,=,0,income,=,0#1880
height,>,177,age,>,29,sex,=,1,income,=,0#1494
height,<,180,age,>,83,sex,=,0,income,=,0#4970
height,>,179,age,<,54,sex,=,0,income,=,1#257
height,>,168,age,>,83,sex,=,0,income,=,0#5418
height,<,171,age,>,88,sex,=,0,income,=,0#6250
height,>,173,age,>,79,sex,=,0,income,=,0#840
height,>,160,age,>,76,sex,=,0,income,=,0#1095
height,<,171,age,>,86,sex,=,0,income,=,1#14399
height,<,175,age,>,86,sex,=,1,income,=,0#6896
height,>,150,age,>,86,sex,=,0,income,=,0#9803
height,<,160,age,>,26,sex,=,1,income,=,1#21533
height,>,156,age,>,71,sex,=,1,income,=,1#2568
height,>,180,age,>,19,sex,=,0,income,=,1#24137
height,>,157,age,>,86,sex,=,1,income,=,0#6896
height,>,178,age,<,40,sex,=,1,income,=,0#9946
height,<,166,age,>,83,sex,=,0,income,=,1#3424
